protocol_id,domain,stem,bridge_time_index,bridge_time_value,single_epoch,reciprocal_KDD,reciprocal_KDD_M16,aio_anchor_deflection,single_anchor_deflection,proposal_floor,proposal_floor_M16,aio_checkpoint_sha256,single_checkpoint_sha256,image_sha256,proposal_seed,rollout_seed,M,target_content_read
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2137,1,0.5,6,0.6714130195923868,0.6713959676285572,0.5273995947013619,0.8154264444834116,8.714300225864947e-08,3.6292909899593446e-08,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,65c7998a7b217abf1a02002396d20d04a9bd3818764faed2dc719659d54d3993,2946885955847229786,7082016881102286043,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2137,2,0.74,6,0.8877728739980755,0.8878479565477749,0.697941860323622,1.077603887672529,4.2939296118760246e-08,1.6231613941819493e-08,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,65c7998a7b217abf1a02002396d20d04a9bd3818764faed2dc719659d54d3993,1556967165304717168,8143798872831507963,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2137,3,0.8600000000000001,6,0.9443308477208876,0.9442723828681824,0.7984906422486593,1.0901710531931157,6.590235723802351e-07,2.1156742754380176e-06,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,65c7998a7b217abf1a02002396d20d04a9bd3818764faed2dc719659d54d3993,5031935344135757812,6451840152958659902,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0557,1,0.5,6,0.7779366582885083,0.7779267430701914,0.8124735648709915,0.7433997517060251,2.1360357971289545e-07,9.729271808200934e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,db537aefba4cb03b36335c1ef1d659b6e975b933605e0658c7fd6f5119d75f45,5173613446436805789,1042020925834758296,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0557,2,0.74,6,0.9456662829300426,0.9456867168232564,1.0080414711058765,0.8832910947542089,1.431936954121582e-06,8.768417844029486e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,db537aefba4cb03b36335c1ef1d659b6e975b933605e0658c7fd6f5119d75f45,8167370412573295640,2786562411561015160,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0557,3,0.8600000000000001,6,0.9894101380118208,0.989255268688718,1.0739068199826365,0.9049134560410051,1.2346531719220621e-07,1.43864308799202e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,db537aefba4cb03b36335c1ef1d659b6e975b933605e0658c7fd6f5119d75f45,7001249702266166038,4563679699105748218,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2757,1,0.5,6,0.926033255761304,0.9259913504979452,0.8764830825343276,0.9755834289882808,1.222388492649884e-07,3.6768390065944345e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,0ba1b954cbb07eaa3b8031f69bf763500e418bf09e4781cc7b7ea581eeec16d5,7419736048386810246,4120900902820703689,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2757,2,0.74,6,1.0193340287735906,1.0193481550543562,0.9514308490245056,1.0872372085226754,4.3598157306590224e-08,1.59294390122966e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,0ba1b954cbb07eaa3b8031f69bf763500e418bf09e4781cc7b7ea581eeec16d5,3309882200387798134,3584845151166233554,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2757,3,0.8600000000000001,6,1.03845510060634,1.038449914222139,0.969818708204386,1.1070914930082942,1.046281661976067e-06,7.753698543222498e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,0ba1b954cbb07eaa3b8031f69bf763500e418bf09e4781cc7b7ea581eeec16d5,8321648526003882009,5163681608425314226,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1164,1,0.5,6,0.9802323179825146,0.9802840604307864,0.9761875450862842,0.984277090878745,2.7746714281740026e-07,5.228926249767341e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,7427eaf8b99ba8cdeb3602f25b90867dece15d5b246c55a5b30f2c602557bce1,6013573583693316553,4556212230864792289,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1164,2,0.74,6,1.0559802072759186,1.0559181723061586,1.072619999899727,1.03934041465211,3.508213171077301e-07,4.225152721026859e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,7427eaf8b99ba8cdeb3602f25b90867dece15d5b246c55a5b30f2c602557bce1,2713792633725607777,6536815211155774269,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1164,3,0.8600000000000001,6,1.049080173954763,1.0490809179533875,1.086062604330383,1.012097743579143,4.3159585760843566e-07,1.4069262549432082e-06,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,7427eaf8b99ba8cdeb3602f25b90867dece15d5b246c55a5b30f2c602557bce1,4894386348382121637,2039951305779229923,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1170,1,0.5,6,0.8653196136685075,0.86529625683719,0.7489545034851152,0.9816847238519,1.0196113231497606e-06,4.196443246229365e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,6731c6ded961a49d3a016a6cac7f4532907669fd07ee93986efa8efecb3d2758,1395922100805624711,8531919165098300268,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1170,2,0.74,6,1.0100381580308364,1.0100286625081407,0.8796021422212461,1.1404741738404267,2.777638059558996e-07,3.6894456845182333e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,6731c6ded961a49d3a016a6cac7f4532907669fd07ee93986efa8efecb3d2758,482000822674704006,1517678088449866927,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1170,3,0.8600000000000001,6,1.0415031083349937,1.04145092945567,0.940666220827309,1.1423399958426783,1.0169653708036464e-06,1.447528729991987e-06,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,6731c6ded961a49d3a016a6cac7f4532907669fd07ee93986efa8efecb3d2758,7659137317650425128,4668968086253778443,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2609,1,0.5,6,0.2562050396101768,0.2562012044952966,0.2179041964143733,0.2945058828059803,1.0586536469681108e-07,2.0664683897386737e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,9476376efd0d0c7d421ac8b82ee515d6344ff8ced51f2070bc30e04d63bd6a2a,2741575138068083481,5002514756702382938,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2609,2,0.74,6,0.5473184416398507,0.5473349824424261,0.4085725473289125,0.6860643359507886,5.2944804873611424e-08,1.2128041859682528e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,9476376efd0d0c7d421ac8b82ee515d6344ff8ced51f2070bc30e04d63bd6a2a,4904735255119114092,4773221866038133735,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2609,3,0.8600000000000001,6,0.7587840197590666,0.7587913882007076,0.5820456671964604,0.9355223723216728,7.287282456358568e-07,2.0367087416595098e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,9476376efd0d0c7d421ac8b82ee515d6344ff8ced51f2070bc30e04d63bd6a2a,4814100005503398694,9193457897417388824,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2486,1,0.5,6,0.4900705230155175,0.4900719341796781,0.3666858554742118,0.6134551905568233,8.754088121065706e-09,3.535306225543877e-08,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,3b44c5c0b580c2be2295461632c113751ea477b4dd7a70fbd34418b3db2a1d10,5168568236717846066,1457765834825708836,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2486,2,0.74,6,0.8018269147915094,0.8018194424861359,0.5488997972694311,1.0547540323135878,6.923775275335943e-08,1.1165858155859354e-06,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,3b44c5c0b580c2be2295461632c113751ea477b4dd7a70fbd34418b3db2a1d10,6084967121673057787,3425468838565961278,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2486,3,0.8600000000000001,6,0.933081249297137,0.9331328498968536,0.6841636400494964,1.1819988585447776,6.995976320478547e-08,8.685839479882773e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,3b44c5c0b580c2be2295461632c113751ea477b4dd7a70fbd34418b3db2a1d10,4715966241665149024,2365068652797477136,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__4199,1,0.5,6,0.8079509365302637,0.8079506321036505,0.7517879382988726,0.864113934761655,8.886856250889252e-08,1.5337476200194544e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,641e085276a854c04f2eb463d4424f5456c6d45ad36076f4b979de07bc92f8b6,7984482759425998098,5896165729220095247,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__4199,2,0.74,6,0.9680831120790464,0.9680859773123184,0.9117927197958164,1.024373504362276,2.949502042604024e-08,3.9923053085644256e-08,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,641e085276a854c04f2eb463d4424f5456c6d45ad36076f4b979de07bc92f8b6,4309842075124674431,2832544163885936988,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__4199,3,0.8600000000000001,6,0.9985345890963888,0.9984776661374616,0.9718161718027414,1.0252530063900362,1.0445501685829583e-06,1.7464297045188817e-06,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,641e085276a854c04f2eb463d4424f5456c6d45ad36076f4b979de07bc92f8b6,7663538076509549870,3540774674770583743,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1124,1,0.5,6,0.91335443248918,0.9133958528260384,0.967304391260318,0.8594044737180424,1.4670188008825138e-07,1.575328916203489e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,3909aa7b5e48553b560b7fa1497536d884145e5a6817aebce0329751e44ad0e7,4261036070374007077,8001391354824764509,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1124,2,0.74,6,1.0215501391522932,1.0215008602974036,1.0938746890839126,0.9492255892206736,5.72820682664954e-07,4.220936631327277e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,3909aa7b5e48553b560b7fa1497536d884145e5a6817aebce0329751e44ad0e7,9107299321986494475,1067098569416626099,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1124,3,0.8600000000000001,6,1.0425524992014994,1.0425010593314363,1.1148736320969723,0.970231366306026,1.4542297703812324e-06,9.034891048642636e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,3909aa7b5e48553b560b7fa1497536d884145e5a6817aebce0329751e44ad0e7,6203158651283647361,476606972957044876,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1828,1,0.5,6,0.5767475026856818,0.5767549146977496,0.4566637803752972,0.6968312249960663,1.979851682598621e-08,6.213968628543398e-08,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,c499500a4998c707dab09c477881e67d48d43c49b402f73bdfe997ad67725365,8290341392067558293,6565817477841746489,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1828,2,0.74,6,0.8069125344386228,0.8069362231660481,0.5997939389202173,1.0140311299570284,6.241157659570007e-07,3.7366369687319445e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,c499500a4998c707dab09c477881e67d48d43c49b402f73bdfe997ad67725365,623936013932338462,4571681801593281100,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1828,3,0.8600000000000001,6,0.8764664934899048,0.8764355752323225,0.6835676215810256,1.069365365398784,9.656410095981729e-07,9.023437793631572e-06,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,c499500a4998c707dab09c477881e67d48d43c49b402f73bdfe997ad67725365,6036405305975727902,6924287492123515502,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1422,1,0.5,6,0.7345706439983871,0.7345377116785277,0.6297190578457288,0.8394222301510454,6.053653300863715e-08,4.483146958111917e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,9e1c6d96f514e7e7326a5bd672d4bf23cd223dcd187d46747d0f66fc9549bc7e,5084656556619995825,7754720232395951070,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1422,2,0.74,6,0.8562035291597778,0.8562624586999732,0.7255696551170725,0.986837403202483,1.1797977739202993e-07,1.1295466457728054e-06,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,9e1c6d96f514e7e7326a5bd672d4bf23cd223dcd187d46747d0f66fc9549bc7e,452011275547148890,5175280929862105859,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1422,3,0.8600000000000001,6,0.8535136404192641,0.8534560942579958,0.7522722003995775,0.9547550804389509,6.580507020403914e-07,4.122535952388873e-06,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,9e1c6d96f514e7e7326a5bd672d4bf23cd223dcd187d46747d0f66fc9549bc7e,7087478297703268137,1171953306756717286,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0922,1,0.5,6,0.9207703028012716,0.9207812637438592,0.982653415128598,0.858887190473945,2.685839750604657e-08,4.890378361155356e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,90927c3b24ffa143219b7550c96174aa053f2541835221d494e7b2ff44d5ad48,7147980109750723787,6470075569932954298,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0922,2,0.74,6,1.036611419125164,1.036634132301439,1.1048526810895902,0.9683701571607374,3.53009395159809e-07,2.451601971875661e-06,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,90927c3b24ffa143219b7550c96174aa053f2541835221d494e7b2ff44d5ad48,2285704469849002782,5436488411523488855,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0922,3,0.8600000000000001,6,1.0479851630583452,1.0480499173894111,1.1016975555055704,0.9942727706111204,1.677091649665563e-06,1.6458009568509624e-06,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,90927c3b24ffa143219b7550c96174aa053f2541835221d494e7b2ff44d5ad48,7408594643093873840,3164720101816991388,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2107,1,0.5,6,0.3003003630536165,0.3002941098575618,0.2407920929881745,0.3598086331190585,7.706043192445834e-08,3.281230509522004e-08,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,4f78f4287b1418792390fc909d4142bd6e65e1a6fa3be1c3f044fbdcf2d8cb4c,1766844911913222249,2571241411898656767,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2107,2,0.74,6,0.6200043144330382,0.6199865506840503,0.4387776879991252,0.8012309408669511,6.0961316550312e-08,5.485485166101257e-08,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,4f78f4287b1418792390fc909d4142bd6e65e1a6fa3be1c3f044fbdcf2d8cb4c,2107294368432543270,6562027489525996282,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2107,3,0.8600000000000001,6,0.8312461108531332,0.8311553397598105,0.6157754715160175,1.0467167501902488,1.2401505996573192e-06,5.37942829725857e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,4f78f4287b1418792390fc909d4142bd6e65e1a6fa3be1c3f044fbdcf2d8cb4c,88812265382741841,289148291799934621,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0446,1,0.5,6,0.3705727527529407,0.3705769244172106,0.3101708213511682,0.4309746841547133,4.678756315712462e-08,8.739903800680793e-09,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,30caccb4b3a51fbb89ac4c08b7e035b666c8a734b3873dd8f5e2187b7d0fe599,4373247160260231718,2835977670420809409,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0446,2,0.74,6,0.6581761434271549,0.6581494701155652,0.5194269213809952,0.7969253654733147,7.906900381104975e-07,7.674030461091164e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,30caccb4b3a51fbb89ac4c08b7e035b666c8a734b3873dd8f5e2187b7d0fe599,4385869163818504339,3137121522381236436,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0446,3,0.8600000000000001,6,0.8187245393952767,0.8187627965080156,0.6821366588018162,0.9553124199887372,2.6731085989162295e-07,8.114221894395257e-08,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,30caccb4b3a51fbb89ac4c08b7e035b666c8a734b3873dd8f5e2187b7d0fe599,2213633930452549717,6989366201935590152,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0910,1,0.5,6,0.5786352013152551,0.5786183948905353,0.4519790250565727,0.7052913775739376,7.262099832594515e-08,1.231591766348572e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,239811cd4a18628ed37dbf167471cd5007ad3afa093da2736981433a5f3fe96a,5258190382964344602,3280266011676804952,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0910,2,0.74,6,0.8615927738745482,0.861613841475551,0.6509357567679568,1.0722497909811397,7.480678765325878e-08,1.3469215631722878e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,239811cd4a18628ed37dbf167471cd5007ad3afa093da2736981433a5f3fe96a,7481341257499711359,1447256974151913734,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0910,3,0.8600000000000001,6,0.9730488687905016,0.97309464238765,0.7850701269568813,1.1610276106241215,5.580610780153705e-07,1.20775723522204e-06,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,239811cd4a18628ed37dbf167471cd5007ad3afa093da2736981433a5f3fe96a,1949135321596084423,8063344548270112293,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0965,1,0.5,6,0.8355444317618482,0.835507794891335,0.8085499226401007,0.8625389408835957,1.0139875494807883e-07,7.171900084923521e-08,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,61c60f22f54ede8c3159d669d5575875f0e7856abd2cfda9b9eca1d73cad1367,453390753145058085,4640883820107224680,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0965,2,0.74,6,0.949200616375398,0.9492082842070526,0.9047567211830346,0.993644511567761,2.814123980510175e-07,6.825225562501203e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,61c60f22f54ede8c3159d669d5575875f0e7856abd2cfda9b9eca1d73cad1367,5738334587027640469,4753122624932628704,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__0965,3,0.8600000000000001,6,0.9650196897722252,0.9650605112028992,0.922908233553168,1.0071311459912826,2.7756062408457183e-06,4.09347482754896e-06,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,61c60f22f54ede8c3159d669d5575875f0e7856abd2cfda9b9eca1d73cad1367,1351388536005686566,6749671165234032047,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1927,1,0.5,6,0.9230682776430152,0.9230632166668732,0.9800126331273143,0.8661239221587158,2.620790680030183e-07,4.865129537012791e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,a3767cba7279faa07596472986ba3fd73fb46513ddf3ca223eb9118652ed95c8,7436744318390936070,5451379560377553229,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1927,2,0.74,6,1.026562124434998,1.026647464202575,1.1153245207062814,0.9377997281637146,4.391909492751367e-07,4.420954604622551e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,a3767cba7279faa07596472986ba3fd73fb46513ddf3ca223eb9118652ed95c8,7082504314400839970,3564757501909904056,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1927,3,0.8600000000000001,6,1.0439734817049544,1.0439986467156666,1.1367768131667293,0.9511701502431796,6.745907775940196e-06,1.1931235283091368e-06,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,a3767cba7279faa07596472986ba3fd73fb46513ddf3ca223eb9118652ed95c8,4555428154059976484,8645304064757857700,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1621,1,0.5,6,0.2393173789733206,0.2393131359997235,0.2013417018573464,0.2772930560892948,2.7877422814626133e-08,7.858628658929946e-08,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,93247a24e18fe21b403425e7a115efda3e12f0039e96735b0c9d6a414970600f,1427430044362094914,6560620563033507590,32,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1621,2,0.74,6,0.5284859646719917,0.52843314312723,0.3813411697723385,0.6756307595716448,1.239300242428243e-07,4.867446661283026e-07,0a80223fad220ca02860846269aa022da6b51a08db9e848300ca8fa6f827f6c9,a6839e5b35f031cf67db61978af3fe43a5cefaeb229520dc8fb980f11a3cf080,93247a24e18fe21b403425e7a115efda3e12f0039e96735b0c9d6a414970600f,8301610588502280242,1891773132171058424,32,False
