protocol_id,domain,stem,bridge_time_index,bridge_time_value,best_single_epoch,min_reciprocal_KDD,clock_matched_KDD_e6,max_proposal_floor,single_age_span,primary_reference,log10_deflection_excess,above_reference,image_sha256,target_content_read
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2625,3,0.8600000000000001,4,0.8322632123546678,1.007118823613257,1.2124460835316597e-07,1.0752714626142563,1.0752714626142563,-0.1112574215092302,False,8ba6de85ec12950e9f62c64463879e02c1c8e2962bc2085e6bea536cc583bf8a,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1850,1,0.5,4,0.1060297393226392,0.2191673204512808,1.5137819997512739e-07,0.4885974998240605,0.4885974998240605,-0.6635235466527325,False,72ef3e853b844ae401ba10ee9803129f718cf8abb9ae84eeb71056945363620b,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1850,2,0.74,4,0.2717439598769325,0.478037212741498,2.875286098102947e-07,0.8034200979779017,0.8034200979779017,-0.4707827919460486,False,72ef3e853b844ae401ba10ee9803129f718cf8abb9ae84eeb71056945363620b,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1850,3,0.8600000000000001,4,0.47656798992954,0.6821435122074779,2.3372616908545754e-07,0.8688497385320088,0.8688497385320088,-0.2608198064155045,False,72ef3e853b844ae401ba10ee9803129f718cf8abb9ae84eeb71056945363620b,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__4004,1,0.5,4,0.5097572257761397,0.724747882988091,4.840999601185558e-08,1.207427276872423,1.207427276872423,-0.374497592141903,False,de612cabc2dd18a03a5df7b634a53c53ed9649d0003b47ba2acdd86dbbfa216a,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__4004,2,0.74,4,0.7164801609611297,0.9259393825085808,2.978382354079656e-07,1.169041393868228,1.169041393868228,-0.2126257196347122,False,de612cabc2dd18a03a5df7b634a53c53ed9649d0003b47ba2acdd86dbbfa216a,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__4004,3,0.8600000000000001,4,0.8104655266393639,0.9900941853835534,8.651281639959763e-07,1.1019468107590842,1.1019468107590842,-0.1334260855599846,False,de612cabc2dd18a03a5df7b634a53c53ed9649d0003b47ba2acdd86dbbfa216a,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1568,1,0.5,4,0.6025440019272867,0.8461733920614262,3.410304738604708e-07,1.0972843499104536,1.0972843499104536,-0.2603304175006894,False,6379dddcdee4dbac63c9f3136f1cf9602a6faf16af2233ca673e9d2320ca8d4c,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1568,2,0.74,4,0.7578292166920113,0.9531438540442356,3.594522400840461e-07,1.0321725711845708,1.0321725711845708,-0.1341809693283452,False,6379dddcdee4dbac63c9f3136f1cf9602a6faf16af2233ca673e9d2320ca8d4c,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1568,3,0.8600000000000001,4,0.8249729381014025,0.9609294824781962,2.144719351004909e-07,0.9805692198597282,0.9805692198597282,-0.0750385541303449,False,6379dddcdee4dbac63c9f3136f1cf9602a6faf16af2233ca673e9d2320ca8d4c,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2892,1,0.5,4,0.1637292919664165,0.2857370510807448,4.9915453992355205e-09,0.6942063264473548,0.6942063264473548,-0.6273621834103614,False,cddf81e0555853338caf3a390674e98b3e3704440cff746568630799b34a78dd,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2892,2,0.74,4,0.395520747261896,0.5815510981252769,1.0694011021161742e-07,1.0391469131449909,1.0391469131449909,-0.4195076822558802,False,cddf81e0555853338caf3a390674e98b3e3704440cff746568630799b34a78dd,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__2892,3,0.8600000000000001,4,0.6179360999082381,0.7844818019179691,5.447946265224601e-07,1.0765343954541202,1.0765343954541202,-0.2410843426657951,False,cddf81e0555853338caf3a390674e98b3e3704440cff746568630799b34a78dd,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1047,1,0.5,4,0.1125699135472267,0.2076178701667029,1.0970609087834761e-08,0.4791506213009024,0.4791506213009024,-0.6290497230643576,False,56d99d72d2f1f5914c2beaf4962b98b5dd8f81123bde57ef9a8ccb9bcbf47b6c,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1047,2,0.74,4,0.3005446383310302,0.4867995922878858,5.5575312907230057e-08,0.898283197797618,0.898283197797618,-0.475504291738474,False,56d99d72d2f1f5914c2beaf4962b98b5dd8f81123bde57ef9a8ccb9bcbf47b6c,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1047,3,0.8600000000000001,4,0.5208844690284808,0.7145980437125514,5.856817086868915e-07,1.01956789220983,1.01956789220983,-0.2916747419307126,False,56d99d72d2f1f5914c2beaf4962b98b5dd8f81123bde57ef9a8ccb9bcbf47b6c,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1320,1,0.5,4,0.4774623079643363,0.7861837308941786,3.474324896668435e-07,0.9668268405090152,0.9668268405090152,-0.3064096055339357,False,b48490df9f85acfbe7e9d5fd46dd8cbdd78c638025320caa7a58d5a1a8086d17,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1320,2,0.74,4,0.7045360439850457,0.9583249909343926,3.246240647847287e-06,0.9853770892827204,0.9853770892827204,-0.1456992439301403,False,b48490df9f85acfbe7e9d5fd46dd8cbdd78c638025320caa7a58d5a1a8086d17,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1320,3,0.8600000000000001,4,0.8147069401897358,1.0036181920503275,3.959663378294565e-07,0.970826889636319,0.970826889636319,-0.0761403808468663,False,b48490df9f85acfbe7e9d5fd46dd8cbdd78c638025320caa7a58d5a1a8086d17,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__4456,1,0.5,4,0.751737254679747,1.0085868853762507,1.084208005597276e-07,1.20438597928361,1.20438597928361,-0.2046996174878834,False,08b5e03b0c0255b7df48a51edd4f3835048be928bc9c0fb2ac1348dc1ddb947c,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__4456,2,0.74,4,0.8151267400782252,1.0373237928379635,4.57895128480601e-07,1.1177379170715505,1.1177379170715505,-0.1371148434519906,False,08b5e03b0c0255b7df48a51edd4f3835048be928bc9c0fb2ac1348dc1ddb947c,False
